"","gene","counts","sex","tissue","treatment","extint","samples"
"1115","CGNRH-R",6.09738376641389,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"1116","CGNRH-R",6.19531872472064,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"1117","CGNRH-R",5.98691781155208,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
"1118","CGNRH-R",6.03199984457036,"female","hypothalamus","m.inc.d3","loss","x.r180_female_hypothalamus_m.inc.d3"
"1119","CGNRH-R",5.97029265830929,"female","hypothalamus","inc.d3","eggs","x.r33.w183_female_hypothalamus_inc.d3"
"1120","CGNRH-R",6.10510650376841,"female","hypothalamus","bldg","reference","x.r39.g10_female_hypothalamus_bldg"
"1121","CGNRH-R",5.93970080450301,"female","hypothalamus","hatch","chicks","x.r44.w95_female_hypothalamus_hatch"
"1122","CGNRH-R",6.17739982191415,"female","hypothalamus","inc.d17","eggs","x.r48.y139_female_hypothalamus_inc.d17"
"1123","CGNRH-R",6.07932574493676,"female","hypothalamus","n5","chicks","x.r50.w97_female_hypothalamus_n5"
"1124","CGNRH-R",6.18496938739231,"female","hypothalamus","m.n2","loss","x.r74.o29_female_hypothalamus_m.hatch"
"1125","CGNRH-R",6.0881724812202,"female","hypothalamus","m.inc.d9","loss","x.r76_female_hypothalamus_m.inc.d9"
"1126","CGNRH-R",6.10106963253448,"female","hypothalamus","early","chicks","x.s188_female_hypothalamus_m.inc.d8"
"1127","CGNRH-R",6.15498787494998,"female","hypothalamus","n9","chicks","x.w178_female_hypothalamus_n9"
"1128","CGNRH-R",6.07431153862677,"female","hypothalamus","lay","eggs","x.w51_female_hypothalamus_lay"
"1129","CGNRH-R",5.99573989923068,"female","hypothalamus","n9","chicks","x.w6_female_hypothalamus_n9"
"1130","CGNRH-R",6.31693242140652,"female","hypothalamus","inc.d9","eggs","x.y109_female_hypothalamus_inc.d9"
"1131","CGNRH-R",6.0491664275844,"female","hypothalamus","m.inc.d17","loss","x.y119.w11_female_hypothalamus_m.inc.d17"
"1132","CGNRH-R",6.03927322916269,"female","hypothalamus","n9","chicks","x.y138.w176_female_hypothalamus_n9"
"1133","CGNRH-R",5.78777588947227,"female","hypothalamus","prolong","eggs","x.y145.r55_female_hypothalamus_inc.prolong"
"1134","CGNRH-R",5.78777588947227,"female","hypothalamus","early","chicks","x.y5_female_hypothalamus_m.inc.d8"
"1135","CGNRH-R",6.06263052702623,"female","hypothalamus","extend","chicks","x.y64_female_hypothalamus_extend"
"1136","CGNRH-R",5.78777588947227,"female","hypothalamus","hatch","chicks","x.y90_female_hypothalamus_hatch"
"1137","CGNRH-R",6.09390273993266,"female","hypothalamus","inc.d9","eggs","x.y93.g126_female_hypothalamus_inc.d9"
"1138","CGNRH-R",6.01475457800257,"female","hypothalamus","n9","chicks","x.y9_female_hypothalamus_n9"
"1139","CGNRH-R",6.00204839297065,"female","hypothalamus","lay","eggs","y.s156.o.r_female_hypothalamus_lay"
"1140","CGNRH-R",6.17987859856289,"female","hypothalamus","m.inc.d9","loss","y12.x_female_hypothalamus_m.inc.d9"
"1141","CGNRH-R",6.2156080780704,"female","hypothalamus","inc.d17","eggs","y126.w92.x_female_hypothalamus_inc.d17"
"1142","CGNRH-R",6.13036497227727,"female","hypothalamus","m.inc.d9","loss","y128.g23.x_female_hypothalamus_m.inc.d9"
"1143","CGNRH-R",5.78777588947227,"female","hypothalamus","inc.d3","eggs","y13.x_female_hypothalamus_inc.d3"
"1144","CGNRH-R",5.95240023845415,"female","hypothalamus","inc.d17","eggs","y130.o170.x_female_hypothalamus_inc.d17"
"1145","CGNRH-R",6.11836748251072,"female","hypothalamus","inc.d17","eggs","y135.blu107.x_female_hypothalamus_inc.d17"
"1146","CGNRH-R",5.78777588947227,"female","hypothalamus","inc.d17","eggs","y136.x_female_hypothalamus_inc.d17"
"1147","CGNRH-R",6.04274559033983,"female","hypothalamus","inc.d9","eggs","y140.w119.x_female_hypothalamus_inc.d9"
"1148","CGNRH-R",5.94373566424705,"female","hypothalamus","prolong","eggs","y146.r32.x_female_hypothalamus_inc.prolong"
"1149","CGNRH-R",6.39947558045958,"female","hypothalamus","hatch","chicks","y15.x_female_hypothalamus_hatch"
"1150","CGNRH-R",5.95475345406196,"female","hypothalamus","n5","chicks","y6.o54_female_hypothalamus_n5"
"1151","CGNRH-R",5.97936703848376,"female","hypothalamus","hatch","chicks","y7.g58_female_hypothalamus_hatch"
"1152","CGNRH-R",5.78777588947227,"female","hypothalamus","m.inc.d17","loss","y85.r71.x_female_hypothalamus_m.inc.d17"
"1153","CGNRH-R",5.9800506181152,"female","hypothalamus","n5","chicks","y94.g133.x_female_hypothalamus_n5.NYNO"
"1154","CGNRH-R",5.78777588947227,"female","hypothalamus","n9","chicks","y97.x_female_hypothalamus_n9"
"1155","CGNRH-R",5.78777588947227,"female","hypothalamus","m.n2","loss","y98.g54_female_hypothalamus_m.hatch"
"1156","CHGA",12.2932854146576,"female","hypothalamus","control","reference","L.G118_female_hypothalamus_control.NYNO"
"1157","CHGA",11.4412544820074,"female","hypothalamus","control","reference","R.G106_female_hypothalamus_control"
"1158","CHGA",12.0491238219302,"female","hypothalamus","control","reference","R.R20_female_hypothalamus_control.NYNO"
"1159","CHGA",11.4218348680868,"female","hypothalamus","control","reference","R.R9_female_hypothalamus_control"
"1160","CHGA",11.455940983617,"female","hypothalamus","control","reference","R.W44_female_hypothalamus_control"
"1161","CHGA",11.0219500557358,"female","hypothalamus","prolong","eggs","blk.s031.pu.d_female_hypothalamus_prolong"
"1162","CHGA",10.7110831827168,"female","hypothalamus","m.n2","loss","blk.s032.g.w_female_hypothalamus_m.hatch"
"1163","CHGA",11.0149502272928,"female","hypothalamus","m.inc.d3","loss","blk.s049.y.g_female_hypothalamus_m.inc.d3"
"1164","CHGA",11.1462564870575,"female","hypothalamus","m.inc.d3","loss","blk.s060.pu.w_female_hypothalamus_m.inc.d3"
"1165","CHGA",10.5355193660048,"female","hypothalamus","inc.d9","eggs","blk.s061.pu.y_female_hypothalamus_inc.d9"
"1166","CHGA",10.8044615640968,"female","hypothalamus","early","chicks","blk.y.l.s109_female_hypothalamus_m.inc.d8"
"1167","CHGA",11.2405814966893,"female","hypothalamus","m.n2","loss","blk0.x_female_hypothalamus_m.n2"
"1168","CHGA",10.9057065529212,"female","hypothalamus","bldg","reference","blk11.x_female_hypothalamus_bldg"
"1169","CHGA",10.6087119184354,"female","hypothalamus","extend","chicks","blk19.x_female_hypothalamus_extend"
"1170","CHGA",12.0579474215818,"female","hypothalamus","hatch","chicks","blk21.x_female_hypothalamus_hatch"
"1171","CHGA",11.6470398877827,"female","hypothalamus","n9","chicks","blk4.x_female_hypothalamus_n9"
"1172","CHGA",11.4106452829372,"female","hypothalamus","control","reference","blu.o.x.ATLAS_female_hypothalamus_control"
"1173","CHGA",11.0943055467507,"female","hypothalamus","hatch","chicks","blu103.x_female_hypothalamus_hatch"
"1174","CHGA",10.9480284359248,"female","hypothalamus","prolong","eggs","blu115.y150.x_female_hypothalamus_inc.prolong"
"1175","CHGA",10.8485565224614,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"1176","CHGA",11.3604643307427,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"1177","CHGA",11.1065712012183,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"1178","CHGA",10.8657218866159,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"1179","CHGA",11.235685963553,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"1180","CHGA",10.9372156326324,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"1181","CHGA",11.3090960034872,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"1182","CHGA",10.6539964577601,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"1183","CHGA",11.2521200427175,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"1184","CHGA",10.8287514664485,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"1185","CHGA",10.5567390802796,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"1186","CHGA",10.9223143575067,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"1187","CHGA",11.4801361056291,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"1188","CHGA",10.7140588876089,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"1189","CHGA",10.4859094291274,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"1190","CHGA",11.0475855924451,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"1191","CHGA",11.23258597184,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"1192","CHGA",11.2451028494339,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"1193","CHGA",10.8531393649796,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"1194","CHGA",11.0087305193569,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"1195","CHGA",10.9751085042275,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"1196","CHGA",10.6933765411603,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"1197","CHGA",10.7604420025344,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"1198","CHGA",11.0148065474179,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"1199","CHGA",10.7489196309227,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"1200","CHGA",10.7900898358926,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"1201","CHGA",10.7251077655902,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"1202","CHGA",11.047603832946,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"1203","CHGA",10.8927466412731,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"1204","CHGA",11.1726059669402,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"1205","CHGA",11.2715578781276,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"1206","CHGA",11.5628739261765,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"1207","CHGA",10.7888699960103,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"1208","CHGA",11.072214948244,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"1209","CHGA",11.363522903415,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"1210","CHGA",10.7045555040704,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"1211","CHGA",10.8737585326724,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"1212","CHGA",11.2344310414867,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"1213","CHGA",10.9946488950293,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"1214","CHGA",10.9150979974093,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"1215","CHGA",10.8867764342198,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"1216","CHGA",11.1228994652096,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"1217","CHGA",11.0790683280248,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"1218","CHGA",10.9448668835179,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"1219","CHGA",11.256123792674,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"1220","CHGA",10.7862249976589,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"1221","CHGA",10.8099602451453,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"1222","CHGA",11.6155516625962,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"1223","CHGA",11.6332256744586,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"1224","CHGA",10.8906836530811,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"1225","CHGA",11.1518258668899,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"1226","CHGA",10.6618380287961,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"1227","CHGA",10.8659932045699,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"1228","CHGA",11.5692051932851,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"1229","CHGA",11.1546834073477,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"1230","CHGA",10.8749240070166,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"1231","CHGA",11.1027709969148,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"1232","CHGA",10.8344637202191,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"1233","CHGA",11.2153753786059,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"1234","CHGA",11.3223427617878,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"1235","CHGA",10.6086909315286,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"1236","CHGA",11.2426456439476,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"1237","CHGA",10.9792398682336,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"1238","CHGA",11.0495937764421,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"1239","CHGA",10.6038957566819,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"1240","CHGA",11.5315644211656,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"1241","CHGA",10.9429285458308,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"1242","CHGA",11.3134257908644,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"1243","CHGA",10.8669588036425,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"1244","CHGA",11.0666122220034,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"1245","CHGA",11.0274340008508,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"1246","CHGA",10.9852085054536,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"1247","CHGA",11.7282088224401,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"1248","CHGA",11.1957662069368,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"1249","CHGA",11.268288357005,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"1250","CHGA",11.3234942987297,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"1251","CHGA",11.2590844595666,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"1252","CHGA",11.0002806290686,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"1253","CHGA",10.5937191927854,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"1254","CHGA",11.0559540731855,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"1255","CHGA",10.6850158192215,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"1256","CHGA",10.9529614875044,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"1257","CHGA",10.554271779679,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"1258","CHGA",13.5247689019332,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"1259","CHGA",11.0901885106772,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"1260","CHGA",11.0881613231298,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"1261","CHGA",10.78646583753,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"1262","CHGA",10.6008491978792,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"1263","CHGA",10.885140997124,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"1264","CHGA",10.8727833210753,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"1265","CHGA",10.9940571489346,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
"1266","CHGA",10.8711808619722,"female","hypothalamus","n9","chicks","x.blu43.g132_female_hypothalamus_n9"
"1267","CHGA",10.5370173416744,"female","hypothalamus","lay","eggs","x.blu6.y80_female_hypothalamus_lay"
"1268","CHGA",10.9520486421537,"female","hypothalamus","m.inc.d17","loss","x.blu94_female_hypothalamus_m.inc.d17"
"1269","CHGA",10.7999750954313,"female","hypothalamus","m.n2","loss","x.blu96_female_hypothalamus_m.n2"
"1270","CHGA",10.7530238734656,"female","hypothalamus","early","chicks","x.g26_female_hypothalamus_m.inc.d8"
"1271","CHGA",10.5486380476196,"female","hypothalamus","n5","chicks","x.g37_female_hypothalamus_n5"
"1272","CHGA",10.8583229279093,"female","hypothalamus","n9","chicks","x.g4.w50_female_hypothalamus_n9"
"1273","CHGA",10.9844514544655,"female","hypothalamus","n5","chicks","x.g43_female_hypothalamus_n5"
"1274","CHGA",10.8535169476067,"female","hypothalamus","n5","chicks","x.g49_female_hypothalamus_n5"
"1275","CHGA",10.8259720347654,"female","hypothalamus","prolong","eggs","x.g50_female_hypothalamus_inc.prolong"
"1276","CHGA",10.3910283748774,"female","hypothalamus","inc.d9","eggs","x.g9.o166_female_hypothalamus_inc.d9"
"1277","CHGA",10.8020373915473,"female","hypothalamus","inc.d17","eggs","x.o159.w90_female_hypothalamus_inc.d17"
"1278","CHGA",10.6760650111919,"female","hypothalamus","m.n2","loss","x.o171.w45_female_hypothalamus_m.hatch"
"1279","CHGA",11.1785427374915,"female","hypothalamus","n5","chicks","x.o175.g21_female_hypothalamus_n5"
"1280","CHGA",11.2538301981885,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"1281","CHGA",10.7165214349854,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"1282","CHGA",10.7345734767086,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
